Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
left,92.33258380043543,172.24558983111862,170.30211374088998,173.10878850566328,90.88875261362543,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.16641986276268,176.96968269799837,175.0016027177956,171.90110331156993,89.91208207215152,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.91002573060658,171.24932769997676,176.5051995003767,175.5439224366643,93.84468255413917,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.56105948372267,172.0957956015664,175.15173469849523,172.858779898062,85.13674909574296,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.05019203560373,177.57985764706692,175.79421784806038,176.76244868288978,88.64621886676977,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.36210514875602,176.91313457911312,177.0524030891537,176.79748513034167,90.89797280664858,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.87290738004724,175.48586167438944,174.96222833831982,173.95462812873996,94.40145175037561,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.42907477839921,177.3128360811255,179.49158513357636,177.08133948867123,92.60061956073211,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.57781256858163,176.98170302291138,175.4646174253302,177.76440359419627,89.81552765838337,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.7622272729903,179.9215260752932,177.28593997349134,170.6266743262837,93.36290155708878,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.57560177013482,170.80872166703674,171.09043587234126,175.43724440076403,87.76911741303907,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.6009452345006,173.94467416868716,173.49353202938642,174.53009447859233,88.9235817792551,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.38143701278878,174.03863802187539,178.99108565138232,177.68741285580447,85.84913775797025,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.18537190820945,179.49414021109365,176.60559197066758,174.70001824909102,92.31181914574967,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.7163023692083,174.0721595846599,178.14842951216065,170.22079259989735,94.83514088040384,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.79311117065693,174.14105281678437,178.20771502647915,171.32111831462183,91.57064897627792,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.47100055173658,173.38783028245078,177.8276909024167,173.0023355957312,88.36070422044712,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.82370697667257,172.31123954669567,174.70466520712586,177.6111624628675,87.30998259387191,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.46488817117846,177.67277301288578,178.17453587453858,173.92695061725044,88.78032835646509,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.05720941114988,171.46639032509387,178.81805917942438,174.5077553541655,91.31672371925008,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.14837906463518,178.78442597885333,173.9120096670389,179.60601881697434,90.28569003503429,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.32308032676953,170.9104148464527,173.19903282514105,175.39659879293757,87.46118719239733,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.31575162726044,170.05501179470178,170.36858280167831,176.04200229813483,91.86487105240285,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.71181738783292,178.11916397680244,176.70572856854344,170.4627749783511,91.21130469321508,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.03696486644628,179.47427218421402,170.09318512317967,178.7170075526523,90.69560425210675,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.13505594069538,179.47912507768595,171.74867265453835,176.7840202954902,91.68588342234993,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.62870461656227,170.29770235577618,178.1981694668822,174.12255250329522,85.15467779840478,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.68512662263994,177.20191610612963,171.33158732886181,171.2113863103461,94.71755134284945,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.64584394338117,172.56311441286726,170.12470272502074,174.59747749460453,93.70690842743262,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.24924434255395,177.98360991369458,178.5645501585995,173.44186969860715,94.63916532124324,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.2400895034569,176.91469230595027,179.94690819987582,171.83349702238476,88.4886017000343,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.21277064330569,176.29871901603235,178.80221500839943,179.830388264046,88.46714534079557,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.5546680068917,177.60122933268056,170.38839285574406,176.65508554235961,88.06117994073264,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.071636391325,178.77642509851898,172.50230474614213,170.2879107882127,92.25017604329814,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.15588424365662,171.06082295204385,170.36884585757574,178.65538469346203,85.07657025418072,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.34871731250438,173.71094761015527,179.31646175542116,176.91071522490807,89.42437650427225,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.79432037428852,174.95810549742018,175.4782356095846,179.2842600925183,92.25816061832757,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.41769479630685,175.7250817239541,172.51895324369937,174.08030647475505,86.62964381142865,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.71166584995758,173.22146602524526,177.1985944552885,170.786455781673,86.77596040274734,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.90506888574711,173.85015118103337,177.2320132833456,174.35949389814567,87.58758262805961,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.84234616818091,174.5226474654955,174.14532024178874,170.8709451554203,86.39944831061534,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.81694734085204,173.47720671988384,179.37122758063455,176.06847957232281,90.27970275878482,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.44308105469723,172.21159923798444,179.66173004671785,174.1877946937515,94.78331272288361,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.5598677980769,171.2555912677906,170.84006091603092,179.39576791981312,88.94523416137967,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.6082756044394,171.2527117088679,177.43086219162998,176.67499256005306,93.31826869189896,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.64508653433711,179.97053902908638,178.91251901762303,174.72183650565873,89.30062854124387,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.1609345116905,172.48355239292806,174.17788858968132,171.01585035478314,90.17304417430731,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.47201637196518,179.7314617150618,172.29017194188535,170.76458340101996,93.56241252145583,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.49926440205644,174.30273644934465,171.0035320100872,177.64127200259185,86.41614668570409,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.94503282077591,172.2252514237763,173.28841509246615,179.74239648239853,86.06500713082387,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.8622610549114,174.40917109769723,175.0982434058252,170.02721701582558,86.02731080401493,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.28349207065988,174.830688276307,170.0012320696106,170.7755056298884,94.19721251601952,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.29666359772516,171.17020645007113,176.41108399868932,177.3587633271985,94.8113173781529,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.85278855496058,172.3969923718906,179.10889105367568,178.3729810961113,92.87032014786398,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.72049891565675,171.0770054277627,175.41398225729165,171.71773256656087,92.87031088887022,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.50538153051156,176.75745849073235,179.7451982641452,179.39527097549052,88.19857757989982,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.79574092259949,178.60002858459964,175.95180042838922,172.97342202828227,90.36904922997945,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.54505922876695,175.09880705213135,175.68948914311193,176.30067076807046,91.89836760740474,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.96204407450891,170.1075902176043,171.5121954219415,170.0826904861226,88.2059998937501,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.60745843105838,172.85849875437222,172.2560453499932,172.67953894419244,88.97163628882761,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.18735109889374,171.42173263648772,172.82942802380063,173.48611339256544,93.80224275987189,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.35964006620493,174.65319913166277,174.8237244135605,170.85407400448494,89.7675044113053,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.86883895392818,178.8595284854707,179.62385282221,173.3857121748644,85.92226505051897,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.22334969803217,173.1297561050737,175.69100220528688,176.2079260118478,85.46328116217646,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.55698997668217,178.2919070390905,170.16629902977817,170.01021817307785,92.0665269423452,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.4729414738442,176.80630028027076,171.4625579246311,178.17489684508533,93.56081112097745,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.30562459494644,176.45491453430748,174.23931228679695,176.35632331622585,86.58149692166984,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.52872720836703,170.7873554822623,173.93724139954224,177.11710701983924,90.25384079334724,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.04261479184905,174.82340327875286,172.52734973045295,176.059695921155,87.65396655956856,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.46402429148281,170.57249501815215,174.91307520542873,174.54671193926782,92.76421609968986,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.81680448896113,171.6280505274524,177.64318521965373,171.65076405266444,92.9715826134868,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.40417371268497,179.57428067224046,179.83241554837784,176.42872055269692,90.32780541687372,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.23635127031574,175.1088485666466,172.68139226627153,173.41768462434717,93.58966629060536,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.20526393522674,178.11199420542783,177.76806675148438,174.6122168843636,94.79903379013035,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.6834821175849,174.1708287520317,172.45065562656438,173.53455524238223,93.48202023571218,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.74610305389164,177.55268336632923,170.8605898379958,176.28091802822746,93.29627645235414,90.0,90.0,90.0,90.0,90.0,No Exercise
left,92.57658048094531,178.6345925543997,173.41321856026497,173.9614609182841,91.8494820301195,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.54607368519197,175.82111961663423,174.5021668703038,172.75741751279085,94.13079633364646,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.32038681935919,178.54876196020487,171.82686292511315,178.11020484438015,86.17450743740496,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.31186681277751,170.12732419843405,171.2330299756726,177.1802749067438,94.93833071385008,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.38626099693808,170.43993323899147,179.01920631249385,170.38861366651736,88.43292695361573,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.33714108435541,172.4093217824297,174.84887801318567,172.09294233547965,89.45415882932878,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.77098634740912,172.85838310699185,176.6334650529597,171.54144862171154,92.8447789695716,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.48208049276764,170.07302624440575,177.00086380387236,179.03756544638279,89.97625817462824,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.50355683699556,177.392203274121,179.87597061881468,173.32348135573415,92.91001280803165,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.00800328800322,170.15611878871647,173.55128424840845,178.6385957973089,86.02297406599244,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.29852724522941,173.3197511895664,171.54356482506256,174.80745797837045,94.22849785881338,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.98978299424078,176.96357539973909,172.54986066797073,176.71174739992378,94.599968419702,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.15399443719153,173.74748792442895,172.59144778920705,175.7554654862841,92.06862679740901,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.76147392283693,174.15536560413406,171.01318424461533,175.18662578797128,87.55019498438438,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.80089098095988,171.85272466638065,177.86132379014296,177.32406105474053,93.08047873635442,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.8898821609929,173.05506724824306,172.85492613787264,176.48789568060124,91.97636640647002,90.0,90.0,90.0,90.0,90.0,No Exercise
left,85.43439210510066,174.95703872502537,179.71401962320758,171.2169603222205,92.94391931680897,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.68969321106403,179.11373042255576,173.35452520708176,175.0917574583365,89.03002324624202,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.97496869079266,177.59429233842425,173.16523604640412,173.23133490401096,93.51079096095518,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.5093623403942,176.74794639428268,178.56920236517607,176.71365078063752,85.43644529233495,90.0,90.0,90.0,90.0,90.0,No Exercise
left,86.65823464059136,170.01437365484009,172.75193872716204,170.01751637993033,86.87286663009397,90.0,90.0,90.0,90.0,90.0,No Exercise
left,82.25389326999394,179.83862109707758,171.22974733283655,171.08070391731067,86.43182049680783,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.24837602455305,177.74247763661202,173.67342441655865,177.00801269152464,88.08660651035655,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.80573943172094,171.79102333864682,170.74715047235298,178.27385072127888,91.98247215196224,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.4120344795282,170.53746312274112,174.50723113849557,177.85311474932323,91.59760905451768,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.0877053280612,174.38951240341774,173.03686192247906,175.97401246291184,89.08625737640516,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.40780586611342,173.7440984617176,170.14560828305355,175.4903885222402,87.89025814802775,90.0,90.0,90.0,90.0,90.0,No Exercise
left,93.63099437684247,174.91579275283368,175.36088490615663,176.0741635071027,85.8453683010239,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.38884929218338,173.88981626817852,175.02643706221002,178.3282130699773,91.29613765711125,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.28057361378605,176.86572645008695,179.47049032901893,177.33676231415544,88.55089858357617,90.0,90.0,90.0,90.0,90.0,No Exercise
left,90.71350199799724,177.43153690989132,177.74829891007425,173.93608946258925,89.36280800797594,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.9577772652728,172.39494931387665,172.1893596806344,170.9359337979953,87.03518396278871,90.0,90.0,90.0,90.0,90.0,No Exercise
left,87.76384693003598,178.68765500254634,176.2229937304485,176.68979689482882,87.77302900267674,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.6012055113681,176.44342248860167,175.39693310000965,170.7659423707942,93.88960007343519,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.06225488291676,179.7088476447735,179.99417090216645,174.96893747805666,85.42792836087486,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.20558550355386,177.8410831827774,171.88341640895428,170.4873312258283,85.11944289777922,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.63053471648163,175.52341347255143,179.10208564511456,175.32401495733097,88.38751944363555,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.93889639339254,173.07354638778176,171.59394938047294,179.23821555498705,91.59545429072567,90.0,90.0,90.0,90.0,90.0,No Exercise
left,84.07921260057792,172.506067867126,178.9823085716224,174.48963410398358,90.57146793449547,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.42012559121308,175.67644341879105,176.05172276684831,176.13775544069077,87.35289732759124,90.0,90.0,90.0,90.0,90.0,No Exercise
left,98.62248185317264,178.53423389147545,173.94669696632647,178.8661961231821,87.20334786438697,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.35433528267,171.8718728570858,178.05320294599142,177.38434817555003,88.37708013306852,90.0,90.0,90.0,90.0,90.0,No Exercise
left,88.13316033374271,171.3642970514257,170.11864369594073,171.88782775290878,92.25681277800204,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.50290490078241,174.18579471377922,173.59110949043995,171.05865851427413,89.3737867128091,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.58771230963131,179.0478413913089,176.11690651388568,173.5664260576617,87.10946071554486,90.0,90.0,90.0,90.0,90.0,No Exercise
left,91.02122636784856,174.36963517296914,173.50070641316904,176.69473016819606,88.52530907670631,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.04631912444312,176.95106919667336,176.01383364831634,172.58166366511668,86.37063509081267,90.0,90.0,90.0,90.0,90.0,No Exercise
left,94.0856843460363,174.05620785731315,171.83310965841287,176.20599771790185,86.17564019211515,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.19247038281146,175.92391197887707,172.38305982803783,171.43002339146935,89.1013798139555,90.0,90.0,90.0,90.0,90.0,No Exercise
left,83.57680572543813,174.05445605503905,179.92681686390105,170.79695986753606,85.38870889195417,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.28849017145403,173.50064357658627,171.251811535687,173.02788883008506,93.66226463299414,90.0,90.0,90.0,90.0,90.0,No Exercise
left,80.71516670400375,179.80446098568316,172.66537942364124,174.50781153262668,90.9171768646285,90.0,90.0,90.0,90.0,90.0,No Exercise
left,96.78274501290787,171.68682057788502,175.3433404814156,172.19509632874306,91.59630099781565,90.0,90.0,90.0,90.0,90.0,No Exercise
left,89.18824892355902,172.82314812774683,179.222570846912,174.0985901896952,87.6763859571256,90.0,90.0,90.0,90.0,90.0,No Exercise
left,99.85039019038946,174.33292592836082,176.09799785345842,174.87163909924894,92.73908432813948,90.0,90.0,90.0,90.0,90.0,No Exercise
left,81.1207253310345,178.24325382060223,175.60681718046004,171.80400438723188,86.19228736782227,90.0,90.0,90.0,90.0,90.0,No Exercise
left,97.31714885635746,176.99119990902972,176.38600312058136,172.62286226001953,85.16969462775475,90.0,90.0,90.0,90.0,90.0,No Exercise
left,95.68870768126631,174.8436193584209,176.32718087938085,175.88417101217166,93.90847094363104,90.0,90.0,90.0,90.0,90.0,No Exercise
